ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|78fa582514c568507c179f4bdf5fa95a|2020-09-05|22:01:24|1599364884|health_fitness|987.57|1|fraud_Adams-Barrows|38.740856|-85.888654
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|ccc5c31729615dca8aa417d73802b025|2020-09-05|16:22:33|1599344553|food_dining|1107.85|1|fraud_Kuphal-Toy|39.760101|-85.988264
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|1f3032f59052616a4fb64cdc40a51383|2020-09-05|23:42:30|1599370950|shopping_net|759.48|1|fraud_Hills-Witting|40.500643|-86.751924
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|2b934f805f19f909aa762958fea8cce0|2020-09-04|23:31:52|1599283912|grocery_pos|118.27|1|fraud_Hackett-Lueilwitz|39.160398|-87.281218
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|360adfe8a3fa3097fc388a8b0d47da91|2020-09-05|23:30:57|1599370257|shopping_net|22.92|1|fraud_Kuhic, Bins and Pfeffer|40.311857|-86.073510
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|9dc7ef295839b68fd3c40230da19a153|2019-11-10|04:48:15|1573386495|shopping_net|59.33|0|fraud_Reichert, Huels and Hoppe|40.255734|-87.575257
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|d062878de00989f61e7cc827a91eb53a|2019-07-26|03:49:34|1564134574|misc_net|74.24|0|fraud_Bednar Group|39.717071|-86.224697
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|73b2fec62ddf043e067113b621794fa9|2019-08-04|03:37:55|1564911475|misc_net|72.87|0|fraud_Huel Ltd|39.506183|-86.043044
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|1bebd452ce51bf0f122fb98cb5fc93da|2019-05-11|08:50:54|1557586254|grocery_net|67.36|0|fraud_Kutch Group|40.512503|-87.599141
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|3a1dfdb57080b2a7aeb29626bd789e0b|2019-05-05|10:15:47|1557072947|gas_transport|61.53|0|fraud_Berge LLC|39.357295|-86.132789
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|edb9e5b25c50f62eacb034d23d02004d|2019-11-30|11:14:32|1575137672|shopping_pos|45.93|0|fraud_Friesen Inc|39.480511|-86.093734
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|0c57bf0a6a9bd3ec90c0f1b69b1bbec3|2019-09-08|01:21:51|1567927311|misc_pos|44.01|0|fraud_Bruen-Yost|39.591024|-86.621852
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|fd60256cf2ec0d49c0e2d94abf2863ea|2019-11-06|07:27:13|1573050433|shopping_net|44.15|0|fraud_Rempel Inc|40.214139|-86.705139
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|7cb25d1f4fbd7b64370f07dce50dc92a|2019-11-07|01:38:25|1573115905|shopping_net|81.43|0|fraud_Baumbach, Feeney and Morar|40.414717|-86.124376
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|297dceefb099629764dee51b236f895c|2019-04-22|07:06:03|1555938363|gas_transport|46.39|0|fraud_Huels-Hahn|39.658274|-87.194378
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|db426e41a739db1f0d75726bb5167008|2019-08-09|11:10:09|1565370609|misc_net|57.51|0|fraud_Johnson, Runolfsdottir and Mayer|38.724158|-87.328413
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|9ac0f06ae5f21aa7ce46c3e232c9c95c|2019-01-19|05:41:53|1547901713|gas_transport|80.87|0|fraud_Ledner-Pfannerstill|40.510834|-87.540867
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|fdc8e1f49eee9be753342fefd52f98b9|2019-09-11|01:00:59|1568185259|misc_pos|41.30|0|fraud_Kemmer-Buckridge|39.205028|-85.747095
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|0914b11603e971f23dc859fbf257e183|2019-04-25|00:09:31|1556172571|gas_transport|58.72|0|fraud_Ledner-Pfannerstill|40.165329|-85.887590
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|4e79b39324eabd0abb20f742e0fdfa4d|2019-01-13|00:13:22|1547363602|gas_transport|59.96|0|fraud_Bartoletti-Wunsch|39.483307|-86.306855
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|ee6841b2c00bd78944a29ca34022a1a5|2019-12-19|01:40:10|1576744810|shopping_pos|72.00|0|fraud_Roob, Conn and Tremblay|40.028647|-86.334921
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|1668d9ac118f04fdee756dd6af88c36e|2019-05-15|01:47:33|1557906453|grocery_net|50.64|0|fraud_Wuckert-Walter|40.025135|-86.015068
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|796141aaac904b8899d00467381a5fbf|2019-10-12|04:22:39|1570875759|shopping_net|56.55|0|fraud_Auer-West|40.536644|-87.175808
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|6d6b25b76ec508c3020f0da81f79acca|2019-10-11|01:23:37|1570778617|shopping_net|66.68|0|fraud_Baumbach, Feeney and Morar|40.576880|-86.801072
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|a749113ee800d457210f91e71b878279|2019-12-23|01:25:40|1577089540|shopping_pos|58.72|0|fraud_Bins, Balistreri and Beatty|39.096205|-86.064430
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|49a2ef50eac67a8141cdc9a9573f4b03|2019-04-06|03:55:04|1554544504|gas_transport|87.60|0|fraud_Raynor, Feest and Miller|40.193697|-86.011726
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|15bd9a40c33781436055eaf9173fa5f6|2019-04-30|11:40:32|1556646032|gas_transport|76.81|0|fraud_Connelly, Reichert and Fritsch|39.321610|-85.944929
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|f91495eb090bdd626406bdfce822af9f|2019-01-27|07:56:52|1548601012|gas_transport|55.00|0|fraud_Kuvalis Ltd|40.459555|-85.812612
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|644441f97ffc523964e74599d8335b88|2019-08-07|07:20:33|1565184033|misc_net|44.66|0|fraud_Kris-Weimann|40.438169|-85.947866
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|216d224d6bf18e09ba38f4bfb17da9bb|2019-01-14|03:04:19|1547460259|gas_transport|71.21|0|fraud_Harris Inc|39.471005|-86.123300
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|5f1c75223eafa5ca4e5b22a733957cd3|2019-06-28|01:29:36|1561706976|grocery_pos|63.56|0|fraud_Padberg-Welch|39.260170|-87.358981
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|59e916c44b2a2aa9d66d3d414ef30a40|2019-12-07|02:09:15|1575709755|shopping_pos|67.32|0|fraud_Lesch Ltd|39.527238|-86.465477
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|f2a4167d977c604ab2497cb942223745|2019-08-31|03:18:35|1567243115|misc_pos|59.25|0|fraud_Buckridge PLC|40.551653|-86.988698
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|768d7e5f3534c014fe441fa4c8aa19f5|2019-05-11|10:46:01|1557593161|grocery_net|48.84|0|fraud_Smitham-Boehm|38.846278|-87.616450
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|a852c9d9f58ebc57dc5097b784d920c1|2019-03-03|04:20:34|1551612034|gas_transport|65.38|0|fraud_Robel, Cummerata and Prosacco|40.090760|-87.614317
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|710d66a6843b6dc95f638038b5d1cd41|2019-12-12|11:27:09|1576175229|shopping_pos|68.15|0|fraud_Haley, Jewess and Bechtelar|39.984562|-87.585172
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|e8ecea8fb8b4b200544c760931dcccfe|2019-04-24|10:38:14|1556123894|gas_transport|70.89|0|fraud_Reilly, Heaney and Cole|40.344884|-87.209298
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|8409705bcd3a5ec44f813897130fd504|2019-11-24|08:50:56|1574610656|shopping_net|39.97|0|fraud_Medhurst PLC|38.751601|-86.813358
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|c6422cb9eaef5a4324e2a96c09524922|2019-02-03|11:19:36|1549217976|gas_transport|66.69|0|fraud_Bartoletti-Wunsch|38.661536|-86.815002
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|4b405e0e56bc1bc8b48a69b230ec936c|2019-11-11|05:40:51|1573476051|shopping_net|57.01|0|fraud_Little, Gutmann and Lynch|39.804935|-86.077498
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|3b2e30b9a259c4b0c4f1dafb8b041cb4|2019-11-03|09:41:53|1572799313|shopping_net|83.16|0|fraud_Ruecker, Beer and Collier|38.770844|-85.677325
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|a5541bb415f22ed67ba8a11a504de4b7|2019-06-15|08:39:26|1560609566|grocery_pos|57.34|0|fraud_Goodwin-Nitzsche|39.580968|-85.770388
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|4d91989de2966ba50779bbf2b9531475|2019-06-01|04:45:33|1559385933|grocery_pos|57.60|0|fraud_Casper, Hand and Zulauf|39.742470|-86.569343
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|5dc22109de8bd6ab8d4efe8119c77c45|2019-04-06|02:33:26|1554539606|gas_transport|75.61|0|fraud_Connelly, Reichert and Fritsch|38.749303|-85.911312
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|693f529950de10542b84e7f5d1cdb743|2019-12-21|08:29:52|1576942192|shopping_pos|47.49|0|fraud_Roob, Conn and Tremblay|39.694339|-87.200280
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|b0fb2372687dbe90e06d58938c5b32b7|2019-09-04|03:20:26|1567588826|misc_pos|49.94|0|fraud_Dickinson Ltd|40.352561|-87.580305
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|c5f0053968c733703c73edd909f6dcb0|2019-10-12|08:00:06|1570888806|shopping_net|52.01|0|fraud_Goyette Inc|39.145338|-86.228497
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|ae533f296dc80aaffb534b508fdab8ad|2019-05-15|06:05:56|1557921956|grocery_net|55.11|0|fraud_Spinka-Welch|40.488990|-87.327933
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|a64ad43aff5b899d45add11e420f81cb|2019-06-12|05:42:26|1560339746|grocery_pos|51.76|0|fraud_Schumm, Bauch and Ondricka|40.405483|-85.669306
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|2fd171bdb6121596f10ade21fb66dc56|2019-10-22|06:32:23|1571747543|shopping_net|79.88|0|fraud_Hills-Witting|39.488401|-86.584879
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|480c3ecca2fa38103898418492a24174|2019-05-18|08:14:41|1558188881|grocery_pos|46.81|0|fraud_Rutherford-Mertz|40.192006|-87.240199
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|0dc1219e85373e6bdfe44ee47d45ee25|2019-08-31|00:25:13|1567232713|misc_pos|73.71|0|fraud_Nienow, Ankunding and Collier|39.056704|-87.349298
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|a0120280ba261e32b3af8c9e5b9b7844|2019-11-06|09:32:04|1573057924|shopping_net|50.68|0|fraud_Kihn, Abernathy and Douglas|39.404942|-85.657671
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|65d9a19595b0ee58cf4eb4318a40a236|2019-11-30|11:49:52|1575139792|shopping_net|59.04|0|fraud_Little, Gutmann and Lynch|39.891019|-87.607147
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|7b759f5319d25839fc72225f8e099d0e|2019-08-21|06:42:19|1566391339|misc_net|68.80|0|fraud_Kerluke Inc|40.206029|-87.245858
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|df19bfa506276f1b254ad85774a0876f|2019-12-23|08:21:03|1577114463|shopping_pos|71.32|0|fraud_Jacobi and Sons|39.684816|-87.616063
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|caee2a41b8b3e755ae77c1a7cddeef22|2019-09-28|10:58:11|1569689891|misc_pos|37.34|0|fraud_Stamm-Rodriguez|39.460416|-87.388683
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|9c1e92f6bc3a4111481119b87b693cb0|2019-11-24|04:57:32|1574596652|shopping_net|56.25|0|fraud_Medhurst PLC|40.429875|-85.800844
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|60d710037ffca6fb60c0af98b5c05510|2019-12-28|06:27:59|1577539679|entertainment|55.07|0|fraud_Gibson-Deckow|39.163932|-86.777373
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|058f06b510ebf06e46e3ca86531d3bb8|2019-11-17|05:00:50|1573992050|shopping_net|96.26|0|fraud_Schumm PLC|39.981934|-86.498198
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|a17a5f34b15ba528860eacad8f1c2103|2019-08-22|05:48:16|1566474496|misc_net|80.56|0|fraud_Jones, Sawayn and Romaguera|38.740825|-87.275182
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|68b1f4d024690f5a44e6ae43491499f1|2019-12-01|04:35:24|1575200124|shopping_pos|44.41|0|fraud_Jacobi and Sons|40.081152|-87.009830
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|7cc54d76143da75883bee619508c7be6|2019-04-21|11:22:36|1555867356|gas_transport|45.73|0|fraud_Berge LLC|39.677849|-86.085582
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|f92148d9928fbba04bba163eb3298430|2019-12-28|04:30:54|1577532654|shopping_pos|47.85|0|fraud_Pouros-Haag|38.720053|-85.790989
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|9bed9bd4835659b6b710e56068d2ca5f|2019-06-16|07:53:27|1560693207|grocery_pos|41.18|0|fraud_O'Keefe-Hudson|39.494650|-86.213865
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|77374f90c0e69ad73bbbee8cd8ab4cd3|2019-08-16|10:14:14|1565972054|misc_net|46.34|0|fraud_Moore, Dibbert and Koepp|40.202054|-85.851440
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|79f7e6ef3c8f8d2eedf156b9c37e5281|2019-11-30|01:53:30|1575104010|shopping_pos|64.48|0|fraud_Pagac LLC|40.191845|-86.943528
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|1b6e0a0c95eb194ff5b087faf7a26d74|2019-07-28|03:02:46|1564304566|misc_net|58.97|0|fraud_Koelpin and Sons|39.540994|-86.854646
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|3b01d6031a3f43f97e30d2333f27b321|2019-04-26|08:36:12|1556289372|gas_transport|58.35|0|fraud_Harris Inc|38.993932|-86.049506
378-19-5166|3580656259045996|Andrew|Hunt|M|1122 Alexandra Station|Stilesville|IN|46180|39.6391|-86.6182|1028|Farm manager|1955-06-01|829323221273|adults_50up_male_rural.json|eccf4b7843c7b1fd062afccfd4353b87|2019-11-09|10:16:58|1573319818|shopping_net|41.41|0|fraud_Reichert, Shanahan and Hayes|39.643017|-86.117136
