ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|b09c4712b4ce42ca4cfa73c0f0e2110a|2019-04-29|11:36:14|1556559374|gas_transport|40.04|0|fraud_Huels-Hahn|38.388398|-97.784494
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|a8f14f9f594840517a102e41c4dc1505|2019-01-27|05:35:31|1548592531|gas_transport|65.08|0|fraud_Stroman, Hudson and Erdman|37.479191|-96.740582
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|bf87236284ba00291ff52499af19c234|2019-02-08|02:40:12|1549618812|gas_transport|52.37|0|fraud_Olson, Becker and Koch|38.736580|-97.389808
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|af505d164dcd6e68c1cbb34b0f9ac75e|2019-06-18|10:49:09|1560876549|grocery_pos|73.14|0|fraud_Auer-Mosciski|38.072321|-97.447266
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|864f25e1e804a09bfb1bcea2799342af|2019-12-26|03:53:35|1577357615|shopping_pos|55.08|0|fraud_Barrows PLC|37.425158|-97.200602
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|0930f3898c1ce347cda7cbb46d72a385|2019-12-21|01:00:18|1576915218|shopping_pos|63.67|0|fraud_Pouros-Haag|37.156531|-96.927551
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|ed271fb962e28745231c6c83d681683e|2019-12-18|00:05:44|1576652744|shopping_pos|75.04|0|fraud_Lesch Ltd|38.608350|-97.392103
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|a22729b8c7d1a5f7315483787c6ee10b|2019-03-04|06:03:35|1551704615|gas_transport|50.88|0|fraud_Robel, Cummerata and Prosacco|36.913208|-97.885523
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|1e0085e2047100c9319bfd573b0d6bb9|2019-12-29|01:14:38|1577607278|entertainment|76.43|0|fraud_Welch, Rath and Koepp|37.488684|-97.619801
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|2ec659245f57c2cbeac9c04a2d9dacb5|2019-11-19|00:09:15|1574147355|shopping_net|76.13|0|fraud_Towne, Greenholt and Koepp|36.860072|-97.483879
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|d08bc39bd9eddd6bc90ad1277ca572e4|2019-05-16|05:19:48|1558005588|grocery_net|84.88|0|fraud_Cummings Group|37.532986|-96.975799
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|e5c4be08f41b9b3ecc51acc6c5f67ff2|2019-12-07|03:00:18|1575712818|shopping_pos|80.86|0|fraud_Douglas, Schneider and Turner|37.928671|-97.461889
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|204c328bb36f9371fbb224a62cdda925|2019-10-16|02:55:06|1571216106|shopping_net|57.93|0|fraud_Volkman-Predovic|37.529080|-97.169826
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|b91e240a57b688779704c23b9303ac52|2019-12-20|06:56:24|1576850184|shopping_pos|54.67|0|fraud_Lynch Ltd|36.965515|-98.587287
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|c57180c3cf5cfff2c673d6ad1d3ae9f8|2019-01-20|07:32:19|1547994739|gas_transport|70.81|0|fraud_Eichmann, Bogan and Rodriguez|38.158591|-96.770180
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|c158fa5aaa7a02a34898d7c81e8bfbb1|2019-06-11|07:03:33|1560258213|grocery_pos|47.39|0|fraud_Padberg-Welch|37.215065|-97.705331
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|dc587a5e48aa690171cecb27b43f76c9|2019-12-28|03:08:01|1577527681|entertainment|68.32|0|fraud_Upton PLC|38.142613|-97.088339
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|aa3400bbfb1f2e744d1ef573395db48a|2019-12-08|01:43:01|1575794581|shopping_pos|64.41|0|fraud_Sawayn PLC|37.611781|-96.841855
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|eeb9b54ac0eb26c8161d27029c67b5ed|2019-02-21|05:56:28|1550753788|gas_transport|64.20|0|fraud_Luettgen PLC|37.534762|-96.712174
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|2917db4a7db40ac5bed1206ff687d4cb|2019-08-24|04:56:08|1566644168|misc_net|69.86|0|fraud_Welch Inc|38.222683|-96.659744
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|7443789cf62aa1ea0066fb0b4cdbe7a8|2019-05-16|03:20:10|1557998410|grocery_net|49.86|0|fraud_Harris, Gusikowski and Heaney|37.777923|-98.060825
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|8b90dbe270b56aa055b2cf2b9b3e48c3|2019-07-30|00:50:30|1564469430|misc_net|62.41|0|fraud_Kris-Weimann|36.854221|-97.702221
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|206c73daa08adc47a7e8a6fed285d660|2019-05-05|01:40:33|1557042033|gas_transport|50.03|0|fraud_Friesen-Stamm|36.921459|-98.214617
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|a1a03688b6c6e9912406b867eaae7014|2019-12-20|04:32:54|1576841574|shopping_pos|51.93|0|fraud_Bahringer, Schoen and Corkery|37.796429|-97.094334
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|4a54c8dec9bcc0dcb2ca8e76ecd13cd8|2019-12-02|04:27:57|1575286077|shopping_pos|47.25|0|fraud_Jacobi and Sons|37.713534|-97.942924
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|2ca6e1068093c59318940cb128237416|2019-11-27|03:50:34|1574851834|shopping_net|67.75|0|fraud_Reichert, Rowe and Mraz|38.470512|-98.202736
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|2d0a187f49d2f6624b8ec4fc472c8e91|2019-08-13|07:44:29|1565703869|misc_net|94.52|0|fraud_Kuhn LLC|37.254617|-96.658593
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|e6efc7042583347a874bb11a59b45f19|2019-07-06|00:30:21|1562394621|grocery_pos|67.07|0|fraud_DuBuque LLC|38.634559|-97.221115
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|17fa1040de4e632f42f35423d8d5e1b0|2019-10-07|03:37:14|1570441034|shopping_net|63.74|0|fraud_Gleason-Macejkovic|36.915116|-98.126415
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|ccd5318621098df8e5adcc8b2792eb4d|2019-06-23|07:19:47|1561295987|grocery_pos|55.44|0|fraud_Kiehn Inc|37.272363|-97.345106
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|e85b67aa079727557a3c293c3958aa62|2019-04-25|04:25:44|1556187944|gas_transport|63.95|0|fraud_Cummings LLC|36.885278|-97.515464
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|5fcbc6bb8ac47cd4f2106625143ee008|2019-12-13|08:29:09|1576250949|shopping_pos|37.00|0|fraud_Conroy Ltd|36.809133|-97.582039
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|f803fb2a90c6bd9e70c47b0177a11369|2019-02-02|01:44:36|1549097076|gas_transport|60.02|0|fraud_Schaefer, Maggio and Daugherty|36.949043|-98.272084
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|238d3cad2c4f70ea379f2e8f61eac3e0|2019-09-21|07:20:25|1569072025|misc_pos|73.58|0|fraud_Wiza LLC|38.026806|-98.484844
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|995c60678ba921da118f0ad14b0ec08b|2019-09-24|06:54:46|1569329686|misc_pos|64.82|0|fraud_Turner, Ruecker and Parisian|37.008036|-98.175369
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|5069c2bc969a0fc06d8331e088570d52|2019-04-12|01:27:46|1555054066|gas_transport|42.22|0|fraud_Raynor, Feest and Miller|38.720010|-97.697732
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|4ef3aa063f03087f6ac6fd215e995a10|2019-06-16|03:03:47|1560675827|grocery_pos|56.25|0|fraud_Mosciski, Gislason and Mertz|37.515453|-96.750587
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|a15579e012d20e139b8027ab491c767c|2019-12-31|04:41:05|1577792465|entertainment|44.53|0|fraud_Bins-Tillman|38.391237|-96.750157
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|532c3ead2ee69a99373a6ec4b6100eab|2019-07-14|00:32:29|1563085949|grocery_pos|67.19|0|fraud_Schamberger-O'Keefe|38.713033|-97.328167
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|f4c0432f8168336536af9d1241dc040d|2019-06-02|07:58:09|1559483889|grocery_pos|68.87|0|fraud_O'Keefe-Hudson|38.144799|-97.554244
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|cdb86db73f11cd9740a1e7444d8d320e|2019-12-21|11:04:28|1576951468|shopping_pos|57.43|0|fraud_Nitzsche, Kessler and Wolff|37.260359|-97.899291
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|8ed7b29917526518b5545df9db7af55f|2019-06-05|06:42:31|1559738551|grocery_pos|59.23|0|fraud_Goldner, Kovacek and Abbott|38.242974|-98.559348
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|9342e18164bde2bfe61aed3897ddf5c4|2019-08-13|04:46:41|1565693201|misc_net|70.40|0|fraud_Dach-Nader|37.973594|-97.431168
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|d7a1dc807940da43d44d622d4205d1c9|2019-05-03|03:37:42|1556876262|gas_transport|57.57|0|fraud_Kutch LLC|37.776380|-97.092267
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|442ca687966a60e4ad8e603a9204135e|2019-05-14|07:20:23|1557840023|grocery_net|61.96|0|fraud_Skiles-Ankunding|38.753309|-98.451463
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|fe8fa508ec1dfc183bcb24ac4aee52bd|2019-05-04|02:37:28|1556959048|gas_transport|74.69|0|fraud_Luettgen PLC|37.100311|-97.224474
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|a11b6f444f244dc28298581767653efb|2019-12-29|08:39:24|1577633964|entertainment|39.36|0|fraud_Stark-Batz|37.149794|-98.366276
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|5129615a23813af892bea387494404a6|2019-10-20|00:20:07|1571552407|shopping_net|82.50|0|fraud_Altenwerth, Cartwright and Koss|38.357261|-98.483669
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|18c01bb32f7d7acb88c1e0c429cfc818|2019-05-22|06:38:13|1558528693|grocery_pos|91.81|0|fraud_DuBuque LLC|38.268928|-98.568841
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|b6db961eaed9c3b501956b42c98ed887|2019-12-15|11:40:00|1576435200|shopping_pos|58.16|0|fraud_Lesch Ltd|38.133313|-97.780493
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|da66dfcf00999cc3965a0e5c94f635ec|2019-08-10|10:23:07|1565454187|misc_net|49.56|0|fraud_Herman, Treutel and Dickens|38.234216|-96.856099
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|f46bd882de88ce005fc06328ddcb9baa|2019-11-02|03:32:45|1572687165|shopping_net|99.24|0|fraud_Schumm PLC|37.217556|-98.442038
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|ab6813eee340cae329dd73a20abb8f06|2019-06-06|06:25:06|1559823906|grocery_pos|45.05|0|fraud_Deckow-O'Conner|37.577584|-98.532930
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|283cb8e14e1b1b52acd6352be7f4c5c8|2019-01-01|11:12:57|1546366377|gas_transport|43.77|0|fraud_Mraz-Herzog|38.604708|-97.645609
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|0fcd0fddb30d678f1fe3806fe94ed93e|2019-07-19|03:30:59|1563528659|misc_net|45.80|0|fraud_Corwin-Gorczany|37.223653|-97.558686
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|9d2a3606241b5e077458cf0ce487cae1|2019-06-19|10:41:47|1560962507|grocery_pos|43.36|0|fraud_DuBuque LLC|38.482961|-97.091161
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|cef2b6efadad10d10b8cc2d7003b12f1|2019-10-11|04:44:10|1570790650|shopping_net|46.78|0|fraud_Hills-Witting|38.404634|-97.172360
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|347a5b6db05cbe918b0cd2ad7d7451ef|2019-02-19|02:02:58|1550566978|gas_transport|55.75|0|fraud_Jenkins, Hauck and Friesen|37.690402|-97.496910
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|9cd81ea139edf68495a5a7eadc0d6519|2019-10-27|06:43:20|1572180200|shopping_net|53.33|0|fraud_Fisher-Schowalter|37.772029|-96.772426
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|349c112079ed578870b1eb588467ab48|2019-06-18|09:40:39|1560872439|grocery_pos|77.83|0|fraud_Hudson-Ratke|37.807238|-98.323093
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|a3d70b27aa3bb3af25dcca91784f5de0|2019-05-15|05:42:05|1557920525|grocery_net|59.22|0|fraud_Johnston, Nikolaus and Maggio|37.168035|-98.588399
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|41707a51136c528df5b50aafc7418327|2019-02-25|06:59:16|1551103156|gas_transport|54.30|0|fraud_Ledner-Pfannerstill|37.646221|-98.000109
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|fed73851b32cd4f77be25f47128f0f31|2019-11-01|01:11:27|1572592287|shopping_net|69.80|0|fraud_Labadie, Treutel and Bode|38.185699|-97.225146
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|3a48a4cce1243fe4dac67082ce75fa6f|2019-12-22|02:43:03|1577007783|shopping_pos|71.92|0|fraud_Okuneva, Schneider and Rau|36.990612|-96.782592
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|270298b2d4a508bb77cc20565e465658|2019-09-26|06:57:25|1569502645|misc_pos|59.89|0|fraud_Kemmer-Buckridge|37.043201|-98.351848
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|a1ae37f8539d241eb07cdf563be57618|2019-04-24|04:14:06|1556100846|gas_transport|75.83|0|fraud_Eichmann, Bogan and Rodriguez|37.629136|-97.878979
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|8f74506a92483bcc137052fd8a069a5f|2019-07-17|02:50:21|1563353421|grocery_pos|57.35|0|fraud_Hudson-Ratke|36.912121|-98.271428
627-10-5988|4701411158162316|Heather|Lynch|F|115 Hutchinson Lodge|Andale|KS|67001|37.7797|-97.6366|1676|Leisure centre manager|1967-11-28|631527921260|adults_50up_female_rural.json|2348691bcc72ca3c898208a24eb9a397|2019-10-06|06:17:07|1570364227|shopping_net|45.64|0|fraud_Gottlieb, Considine and Schultz|38.403269|-97.288009
