ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|9c9e2f23c66556cda026c145d4533f2c|2020-08-19|22:44:34|1597898674|shopping_pos|935.72|1|fraud_Willms, Kris and Bergnaum|39.156323|-75.921298
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|4868e317f464c249bc020d5f24da7017|2020-08-19|23:31:06|1597901466|shopping_net|1069.02|1|fraud_Greenholt, O'Hara and Balistreri|40.208677|-74.816974
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|8d88ecd06d8d1fa7bb46672c046c7d1d|2020-08-19|22:32:29|1597897949|shopping_net|960.26|1|fraud_Heathcote, Yost and Kertzmann|39.660788|-74.922064
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|dc46d00933e47a1deed91613cfeb8c0b|2020-08-18|14:55:53|1597784153|misc_net|1002.26|1|fraud_Rippin, Kub and Mann|39.121700|-75.262614
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|9c5ab741c605e488532cd97c5d592cda|2020-08-19|22:03:30|1597896210|shopping_net|1103.37|1|fraud_Bashirian Group|39.980676|-75.800873
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|667e21c8c44b52cb00c5eb3885e79521|2019-04-05|04:41:55|1554460915|gas_transport|80.94|0|fraud_Huels-Nolan|39.390805|-75.769637
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|cfc89799462443659678014b94a54a26|2019-05-18|09:01:31|1558191691|grocery_net|76.81|0|fraud_Bernier, Streich and Jewess|40.521494|-74.546647
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|ea5728e66416f1ac7c4a80aaf20764c6|2019-01-09|00:08:12|1547017692|gas_transport|85.15|0|fraud_Reilly, Heaney and Cole|40.070659|-74.427316
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|0214225cda7a0c593f2f0b8881c53f2b|2019-06-21|01:35:32|1561102532|grocery_pos|59.10|0|fraud_O'Keefe-Hudson|40.634258|-75.693403
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|2c71e5c00b71ce1b9968e2a7e0476ad0|2019-05-24|11:30:26|1558719026|grocery_net|83.92|0|fraud_Cummings Group|39.083862|-76.217035
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|aad272e8808b0bd8e202e936acc15527|2019-01-02|10:30:55|1546450255|gas_transport|34.06|0|fraud_Christiansen, Goyette and Schamberger|40.051736|-75.038464
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|c3fc1eb137ea78c70c1d7eeb70164dcd|2019-01-25|10:28:38|1548437318|gas_transport|55.68|0|fraud_Bernhard Inc|39.019995|-74.583194
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|1bae776ccd43cdbdb46138ac6a15153a|2019-01-25|01:19:09|1548404349|gas_transport|53.86|0|fraud_Kuvalis Ltd|40.147479|-75.254139
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|f3ccb905f90180b82907169b3e5a20dc|2019-01-26|03:09:04|1548497344|gas_transport|52.60|0|fraud_Prohaska-Murray|39.390689|-75.739252
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|f80cd84d8cd36ce0cca7ee4df0e4df73|2019-05-25|05:47:39|1558784859|grocery_net|67.93|0|fraud_Paucek-Wiza|40.551908|-76.138633
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|ef3acb874bd6da9498b884b6585877ca|2019-03-23|07:03:26|1553346206|gas_transport|62.48|0|fraud_Marks Inc|39.157788|-76.104487
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|ebac680fd59fc63bbbf3daf7082e153a|2019-06-12|11:33:26|1560360806|grocery_net|49.25|0|fraud_McCullough Group|39.505875|-74.692675
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|8a59035c07e2d7ae1ecf0dfd8fa34bea|2019-01-26|08:24:09|1548516249|gas_transport|73.95|0|fraud_Bartoletti-Wunsch|40.733755|-76.053224
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|be3c10456636e8617441df7047ed44c1|2019-04-17|10:51:32|1555519892|gas_transport|41.11|0|fraud_Friesen-D'Amore|40.053732|-75.551635
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|bdc0de87f66785bd7bfd51f7ee18bef1|2019-05-18|04:41:19|1558176079|grocery_net|56.35|0|fraud_Bernier, Streich and Jewess|40.768606|-74.744894
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|2923733c788e7d51124d16fb07c98c24|2019-04-02|09:39:17|1554219557|gas_transport|72.98|0|fraud_Rodriguez Group|39.779765|-75.882300
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|1f4099fc9d0236b73c18bb2591c59f78|2019-04-01|10:22:48|1554135768|gas_transport|48.60|0|fraud_Raynor, Feest and Miller|38.898551|-74.734212
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|a4a544de77e4a7d9c02ccbb211d3e0c0|2019-06-21|00:03:25|1561097005|grocery_pos|42.42|0|fraud_Doyle Ltd|40.739882|-75.209787
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|d57e53c8b9912657747db54fae8d7195|2019-05-24|08:07:49|1558706869|grocery_net|69.42|0|fraud_Spinka-Welch|39.845895|-75.058531
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|baac797dd77916dc52b27967a2e28cd4|2019-03-24|11:57:48|1553450268|gas_transport|67.74|0|fraud_Bartoletti-Wunsch|39.855727|-75.807403
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|0b5ffce3b16d53a645460b2246887bf1|2019-04-25|11:01:00|1556211660|gas_transport|41.66|0|fraud_Cummerata-Jones|39.820994|-74.645053
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|73927ff8086ba40cdcb0a718ff2cbaf5|2019-05-24|10:16:42|1558714602|grocery_net|53.65|0|fraud_Cassin-Harvey|39.592599|-75.713670
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|412c344bd1566ea959337aa1b5062d5c|2019-06-21|00:22:57|1561098177|grocery_pos|59.16|0|fraud_Schultz, Simonis and Little|39.662296|-74.750318
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|f127335f37fc327f95e43a47f04c6623|2019-05-18|03:36:45|1558172205|grocery_net|71.99|0|fraud_Jaskolski-Dibbert|39.897895|-75.805374
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|0a5602e16fff7399e5ca0c117f3158bf|2019-04-19|10:25:03|1555691103|gas_transport|68.25|0|fraud_Harris Inc|39.052673|-76.118613
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|24487375531e7cc6cfc08f7d414413d1|2019-04-29|07:05:52|1556543152|grocery_net|49.88|0|fraud_Cummings Group|39.424851|-75.666739
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|71f4a0a08d3b7822af2d27aa2933b829|2019-02-01|06:52:06|1549029126|gas_transport|72.42|0|fraud_Raynor, Reinger and Hagenes|38.986910|-75.959889
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|5753de515bd27a7cd32062e9a16b480c|2019-06-08|08:05:22|1560002722|grocery_net|60.70|0|fraud_Ferry, Reichel and DuBuque|39.037412|-75.552557
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|d375c530c448bad2fd8bbf19d022503f|2019-03-04|00:18:54|1551683934|gas_transport|61.97|0|fraud_Kutch LLC|39.824462|-74.870599
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|b9528a32a73da11fbf61c9708516bfd3|2019-01-18|04:29:14|1547810954|gas_transport|46.47|0|fraud_Kutch LLC|39.881729|-76.188234
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|c53c7bd07edd94a6c9b71bd6e231cbb9|2019-06-14|11:56:16|1560534976|grocery_net|71.34|0|fraud_Collier Inc|40.513978|-74.820083
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|ef191638ad651a0937404b54acb3882c|2019-06-20|11:50:37|1561053037|grocery_pos|61.10|0|fraud_Kilback LLC|40.252524|-74.770370
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|fc790d67ee85522759fa065175a1c76b|2019-04-17|11:31:28|1555522288|gas_transport|34.90|0|fraud_Sporer Inc|39.144348|-75.345227
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|603ae6f8f8cff9ad8ffa944bf548af85|2019-01-11|07:53:01|1547218381|gas_transport|69.33|0|fraud_Streich, Hansen and Veum|40.453328|-74.520560
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|5af207a639fea4044f81558af9201fab|2019-05-25|02:31:57|1558773117|grocery_net|35.04|0|fraud_Wuckert-Walter|40.457430|-74.647909
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|20565193935fc979582546a546064acc|2019-04-14|02:00:33|1555228833|gas_transport|98.55|0|fraud_Christiansen, Goyette and Schamberger|40.135063|-75.871316
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|19bd216b9990271ad6833939a1592c3a|2019-06-30|00:31:05|1561876265|grocery_pos|65.85|0|fraud_Padberg-Welch|40.702943|-75.213754
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|5588de40b018f2235d9b9dff82eae87a|2019-04-05|09:45:54|1554479154|gas_transport|67.45|0|fraud_Zieme, Bode and Dooley|40.084320|-75.937711
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|c926e3fd22a6ca692b50c3be3d8c3c45|2019-04-14|06:46:02|1555245962|gas_transport|41.97|0|fraud_Conroy-Cruickshank|40.085525|-75.546222
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|959b80e30a71a20de745f84d092ffc8c|2019-05-01|05:30:37|1556710237|grocery_net|43.23|0|fraud_Bernier, Streich and Jewess|39.281763|-74.366540
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|cf24d02f1ba5b37a284dfa7c2af133ea|2019-03-29|11:52:13|1553881933|gas_transport|50.70|0|fraud_Schaefer, Maggio and Daugherty|40.704585|-75.560143
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|5113a2b15476e37c89a6f25089648af9|2019-06-05|08:52:40|1559746360|grocery_net|75.94|0|fraud_Rutherford, Homenick and Bergstrom|39.757039|-75.775064
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|426c36cf2b9a8bf77f2ca248d2d2b388|2019-06-23|09:00:03|1561302003|grocery_pos|63.40|0|fraud_DuBuque LLC|39.030011|-75.560067
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|45d63d6a0db5a95a6adc00b62cefcec8|2019-06-28|05:07:21|1561720041|grocery_pos|69.40|0|fraud_Kilback LLC|39.585074|-75.608075
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|4e1d7e9591e3653a9e0bfc0dbf2be6e3|2019-01-21|06:40:06|1548078006|gas_transport|68.34|0|fraud_Corwin-Collins|39.068327|-75.420649
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|aa53e03c6c4b7a4e19b88160f2aa8bb5|2019-02-09|11:51:51|1549738311|gas_transport|106.53|0|fraud_Cummings LLC|39.147757|-74.273812
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|fa4bfebe0e274d364b1974242637f88d|2019-03-01|07:35:55|1551450955|gas_transport|56.52|0|fraud_Schmitt Inc|39.452711|-75.945585
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|9ba412f12ca77ee1970bcd3170a39614|2019-05-20|11:35:59|1558373759|grocery_net|62.62|0|fraud_Hills-Olson|38.963000|-74.887484
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|6a02dcac6a4bd68447301b315a5b45e9|2019-03-10|06:59:52|1552222792|gas_transport|74.78|0|fraud_Friesen-Stamm|40.334082|-75.995745
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|b689f453b2cc9017cd5abc804213b2ca|2019-01-08|03:23:05|1546942985|gas_transport|68.25|0|fraud_Conroy-Cruickshank|40.278768|-75.266606
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|f2c6a9454f30116fe8a50b39baf5dc34|2019-06-08|06:57:39|1559998659|grocery_net|42.13|0|fraud_Jaskolski-Dibbert|39.469642|-75.981288
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|a9fdb3353d4949157ee2b2297c8bbeae|2019-05-20|11:19:49|1558372789|grocery_net|26.89|0|fraud_Trantow PLC|40.011539|-75.691340
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|8c6434aaffdde34c5e67dd1abf1b1a11|2019-05-04|00:45:09|1556952309|grocery_net|47.26|0|fraud_Funk Group|40.011779|-75.535595
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|e16758b672ab876164f027c97bae2ada|2019-03-23|05:50:51|1553341851|gas_transport|48.65|0|fraud_Kutch LLC|39.869372|-75.468881
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|295bdb4d2d8ca70e2108be5c7f5f2006|2019-03-31|07:44:49|1554039889|gas_transport|55.97|0|fraud_Schaefer, McGlynn and Bosco|40.631058|-75.663094
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|702e46da9cbdf6251cbc744010ce87f1|2019-02-08|03:10:51|1549620651|gas_transport|65.32|0|fraud_Cummerata-Jones|38.954432|-75.163610
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|2b14af5de5f2b06df79ed2d2ee6793b2|2019-05-01|00:34:50|1556692490|grocery_net|43.69|0|fraud_Hintz-Bruen|40.203843|-74.546873
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|4c58c58e851b1164a1566a3e41b31802|2019-04-20|00:02:39|1555740159|gas_transport|28.40|0|fraud_Marks Inc|39.362948|-74.650190
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|7bd7cddf68e6d0ef89f3ba8e379bd4d6|2019-02-09|08:26:29|1549725989|gas_transport|50.88|0|fraud_Cummerata-Jones|39.763919|-76.203893
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|eb46eab2511655f7b24b0a7294360b32|2019-06-13|05:25:43|1560425143|grocery_net|50.45|0|fraud_Towne, Walker and Borer|39.426129|-75.386841
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|2f6841e7895ed9e41b93591e41493ce5|2019-05-18|11:28:00|1558200480|grocery_net|36.98|0|fraud_Jaskolski-Dibbert|40.143533|-74.342258
630-11-7351|5250805491477442|John|Duran|M|2478 Rodriguez Turnpike|Clarksboro|NJ|08020|39.7992|-75.2237|2201|Psychologist, clinical|2004-10-06|391353479328|young_adults_male_rural.json|f51b8c38ba4e246a3acd1b283c76e89b|2019-04-26|09:08:37|1556291317|gas_transport|72.29|0|fraud_Zieme, Bode and Dooley|40.478745|-75.498778
